,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,mean,std
learning_rate,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0010000000000000002,2.28569887277129e-19
train_loss,2.5118887424468994,2.503817558288574,2.505690336227417,2.5141773223876953,2.516615390777588,2.5054385662078857,2.5183770656585693,2.507256031036377,2.5180160999298096,2.5195586681365967,2.512083578109741,0.006076373580855342
test_loss,2.5415971279144287,2.540569543838501,2.52634859085083,2.53024959564209,2.5406224727630615,2.5331625938415527,2.5362303256988525,2.520611524581909,2.5269505977630615,2.5340652465820312,2.533040761947632,0.007014000503192021
val_loss,2.537945508956909,2.5264389514923096,2.533402442932129,2.53639554977417,2.5336601734161377,2.528409481048584,2.5257391929626465,2.521888494491577,2.538529634475708,2.5220134258270264,2.5304422855377195,0.006348694865117406
train_acc,0.24672892689704895,0.24956437945365906,0.24942104518413544,0.2487177699804306,0.24755313992500305,0.2502586841583252,0.24659903347492218,0.24930009245872498,0.24670206010341644,0.24807274341583252,0.24829178750514985,0.0013494978006499045
test_acc,0.2442670464515686,0.24263425171375275,0.2436864972114563,0.24245283007621765,0.2383164018392563,0.24325108528137207,0.24296081066131592,0.2469158172607422,0.24361392855644226,0.243105947971344,0.2431204617023468,0.0021104810159328206
val_acc,0.2449604868888855,0.2414126694202423,0.24346879124641418,0.24004192650318146,0.24367037415504456,0.24350911378860474,0.2454039603471756,0.2458474487066269,0.2391146570444107,0.2439929097890854,0.24314223378896713,0.0022560568926522392
time_fit,11872.68894290924,12888.033551931381,15717.17894411087,9046.87657380104,11538.804263830185,12060.457016706467,10759.784581899643,14217.038063287735,9043.258702993393,10399.83991599083,11754.396055746078,2126.8791952415
number_epochs,38.0,45.0,49.0,32.0,39.0,43.0,36.0,48.0,31.0,32.0,39.3,6.700746227100382
