,loss,accuracy,mse38,val_loss,val_accuracy,val_mse38
0,2.659168004989624,0.20989495515823364,0.8833087086677551,2.6300783157348633,0.21649733185768127,0.8895677924156189
1,2.6397483348846436,0.21337991952896118,0.8860477209091187,2.6259520053863525,0.21698112785816193,0.8783779740333557
2,2.6329140663146973,0.21452216804027557,0.8870003819465637,2.628990411758423,0.21476374566555023,0.8883469700813293
3,2.6280298233032227,0.2158435732126236,0.8877060413360596,2.617872953414917,0.2191178798675537,0.8817440867424011
4,2.6238465309143066,0.21705301105976105,0.8881502747535706,2.614788293838501,0.21875503659248352,0.8925280570983887
5,2.620039463043213,0.21712468564510345,0.8885841369628906,2.6081435680389404,0.22101274132728577,0.8861210346221924
6,2.6149466037750244,0.21841026842594147,0.8891737461090088,2.600043773651123,0.22048863768577576,0.8877627849578857
7,2.602848529815674,0.22259849309921265,0.8908451795578003,2.5805227756500244,0.2312530279159546,0.897479236125946
8,2.5703389644622803,0.23362673819065094,0.8957679271697998,2.55151629447937,0.2354862093925476,0.8913992643356323
9,2.5589590072631836,0.2365383356809616,0.897782564163208,2.5647332668304443,0.23447830975055695,0.9054617881774902
10,2.5547661781311035,0.23794038593769073,0.8980833888053894,2.543855905532837,0.24072730541229248,0.8922130465507507
11,2.5510504245758057,0.23791798949241638,0.8987187147140503,2.5554754734039307,0.23887276649475098,0.8878540992736816
12,2.547703981399536,0.23879146575927734,0.89900803565979,2.5421903133392334,0.23931623995304108,0.8939738273620605
13,2.545224666595459,0.24062353372573853,0.8996431231498718,2.538154125213623,0.2453233301639557,0.8913596868515015
14,2.541816234588623,0.24057425558567047,0.8999645709991455,2.5430774688720703,0.24028383195400238,0.8980957269668579
15,2.5409793853759766,0.24120137095451355,0.9001991152763367,2.533935308456421,0.24657313525676727,0.8970481753349304
16,2.538992404937744,0.24158212542533875,0.9001247882843018,2.5378706455230713,0.24346879124641418,0.904151439666748
17,2.5380184650421143,0.24212412536144257,0.9002898931503296,2.5414888858795166,0.2413320392370224,0.9058175086975098
18,2.5362813472747803,0.2419763058423996,0.9003773927688599,2.5509274005889893,0.23887276649475098,0.9150527119636536
19,2.5342109203338623,0.24283187091350555,0.9003574252128601,2.540914297103882,0.2431865781545639,0.8930952548980713
20,2.5340116024017334,0.2427377998828888,0.900667667388916,2.547903299331665,0.23834864795207977,0.8992096185684204
21,2.5319855213165283,0.2428363412618637,0.9010635018348694,2.535106897354126,0.24649250507354736,0.8980588316917419
22,2.531642436981201,0.24330668151378632,0.9009841680526733,2.531597137451172,0.24463796615600586,0.9033231139183044
23,2.5299510955810547,0.2434903383255005,0.9012036323547363,2.5325491428375244,0.24580712616443634,0.8993914127349854
24,2.5278491973876953,0.24352169036865234,0.901495635509491,2.5280017852783203,0.24794387817382812,0.8956281542778015
25,2.5274572372436523,0.24370983242988586,0.9014391303062439,2.5312983989715576,0.2440735399723053,0.8986067771911621
26,2.527507781982422,0.24456091225147247,0.901138961315155,2.533823251724243,0.2439929097890854,0.8918363451957703
27,2.525059700012207,0.24460121989250183,0.9013350605964661,2.533597230911255,0.24657313525676727,0.9082818031311035
28,2.5265121459960938,0.24486999213695526,0.9013077616691589,2.5306332111358643,0.2444363832473755,0.8972171545028687
29,2.528001546859741,0.24428318440914154,0.9021013975143433,2.54044508934021,0.24189646542072296,0.9011996388435364
30,2.526073455810547,0.24430111050605774,0.9023667573928833,2.5345847606658936,0.24649250507354736,0.9014001488685608
31,2.5245907306671143,0.2446594536304474,0.9025336503982544,2.5294952392578125,0.24564586579799652,0.900069534778595
32,2.523083209991455,0.24564044177532196,0.9020203351974487,2.534255027770996,0.2428237348794937,0.8996456265449524
33,2.5209105014801025,0.24609734117984772,0.9023484587669373,2.5235953330993652,0.24471859633922577,0.902764081954956
34,2.522658586502075,0.24548813700675964,0.9019787907600403,2.5331952571868896,0.24528302252292633,0.9110177159309387
35,2.5211899280548096,0.2455642968416214,0.9019707441329956,2.531402826309204,0.24612966179847717,0.9155682921409607
36,2.5203428268432617,0.24546127021312714,0.9022524356842041,2.5277798175811768,0.2444363832473755,0.8988107442855835
37,2.519930839538574,0.24608390033245087,0.9021368026733398,2.525944232940674,0.24588775634765625,0.898233950138092
38,2.5177345275878906,0.24683643877506256,0.9025686979293823,2.5240607261657715,0.2472584992647171,0.8977394104003906
39,2.5164265632629395,0.24602118134498596,0.9025028944015503,2.5286202430725098,0.24475890398025513,0.9053212404251099
40,2.5164835453033447,0.24643777310848236,0.9030014872550964,2.5287704467773438,0.24516206979751587,0.9065340161323547
41,2.5161118507385254,0.24593159556388855,0.9029342532157898,2.536343574523926,0.24153362214565277,0.8957359790802002
42,2.515488386154175,0.2462630718946457,0.9029431343078613,2.533832311630249,0.24568617343902588,0.8957077264785767
43,2.514662742614746,0.24658110737800598,0.9027710556983948,2.533050775527954,0.24314627051353455,0.9073227643966675
