,loss,accuracy,mse38,val_loss,val_accuracy,val_mse38
0,2.665137529373169,0.20899012684822083,0.8827077150344849,2.6488840579986572,0.21367521584033966,0.8827654123306274
1,2.641411066055298,0.21308428049087524,0.8855386972427368,2.642455577850342,0.212667316198349,0.8793058395385742
2,2.6337249279022217,0.21454007923603058,0.8865655064582825,2.636507511138916,0.21492500603199005,0.8848482966423035
3,2.6287105083465576,0.21604962646961212,0.8872620463371277,2.6320221424102783,0.2153281718492508,0.8835432529449463
4,2.624549627304077,0.21707093715667725,0.8877840042114258,2.630737066268921,0.21500565111637115,0.885215699672699
5,2.6208784580230713,0.21733520925045013,0.8882393836975098,2.6280815601348877,0.2176261842250824,0.8907840251922607
6,2.617551565170288,0.21848641335964203,0.888649582862854,2.622530221939087,0.21694082021713257,0.8905579447746277
7,2.6132490634918213,0.21962866187095642,0.889079749584198,2.6208035945892334,0.21964199841022491,0.8868336081504822
8,2.6054940223693848,0.2229120433330536,0.8897590041160583,2.609288454055786,0.22064989805221558,0.8858445286750793
9,2.587228775024414,0.22829626500606537,0.8913650512695312,2.574944019317627,0.23056764900684357,0.8878217339515686
10,2.562262773513794,0.2361575812101364,0.895447850227356,2.6012747287750244,0.22536687552928925,0.9068495631217957
11,2.555400848388672,0.2381150722503662,0.896877110004425,2.555619716644287,0.23653443157672882,0.9015131592750549
12,2.5515568256378174,0.2391050159931183,0.8978603482246399,2.5794200897216797,0.23500241339206696,0.8998145461082458
13,2.548030138015747,0.24061457812786102,0.898396909236908,2.5538694858551025,0.2353249490261078,0.8923829197883606
14,2.5451102256774902,0.24052946269512177,0.8990170955657959,2.557969808578491,0.23653443157672882,0.9063807725906372
15,2.5430243015289307,0.24094603955745697,0.8995542526245117,2.5621657371520996,0.23379293084144592,0.8928498029708862
16,2.540796995162964,0.2423212230205536,0.9001197218894958,2.554564952850342,0.23685695230960846,0.9004532694816589
17,2.5400331020355225,0.24154628813266754,0.9002034068107605,2.556978225708008,0.23758265376091003,0.9021351337432861
18,2.537686347961426,0.24215996265411377,0.900518536567688,2.5541422367095947,0.236373171210289,0.8923263549804688
19,2.5365171432495117,0.24337835609912872,0.9006565809249878,2.549126148223877,0.2376229614019394,0.8916428089141846
20,2.535426139831543,0.2428363412618637,0.9008148908615112,2.5543575286865234,0.23669569194316864,0.9065372347831726
21,2.534207582473755,0.24336938560009003,0.9011017084121704,2.5508196353912354,0.23931623995304108,0.9114696383476257
22,2.5326874256134033,0.24409057199954987,0.9014976620674133,2.5400142669677734,0.23887276649475098,0.8957406878471375
23,2.5317795276641846,0.24432797729969025,0.9015271067619324,2.5560271739959717,0.23657473921775818,0.8883916735649109
24,2.5304994583129883,0.24416224658489227,0.9016662836074829,2.5543782711029053,0.23657473921775818,0.9101784229278564
25,2.5296242237091064,0.24465049803256989,0.901880145072937,2.5410120487213135,0.23967908322811127,0.8998176455497742
26,2.5285284519195557,0.24500884115695953,0.9019078612327576,2.5425374507904053,0.23963876068592072,0.8988471031188965
27,2.527827024459839,0.24488341808319092,0.9019976258277893,2.543240785598755,0.23855023086071014,0.9041064977645874
28,2.527174949645996,0.2450850009918213,0.9021645188331604,2.5555500984191895,0.23754233121871948,0.901067852973938
