,Fold,n_estimators,max_depth,train_loss,test_loss,val_loss,train_acc,test_acc,val_acc,time_fit
0,Fold 0,100,10,3.259598324130277,3.3343952688113827,3.3352468633003634,0.24940647900951426,0.1599571851018668,0.15644338728859683,350.1343369483948
1,Fold 0,100,15,2.740740886106749,3.2504065605149814,3.254686372754517,0.6322163193635664,0.16198907857259484,0.16434517930214276,484.07118797302246
2,Fold 0,100,20,1.909623678723784,3.218627273178732,3.2231070648787865,0.9878518571607747,0.1594492117341848,0.15599991936946925,581.0587892532349
3,Fold 0,300,10,3.256398894611317,3.331779188700272,3.3345734873444393,0.28344994714303634,0.16496435115473232,0.1609990122759983,1038.1584720611572
4,Fold 0,300,15,2.726977684777868,3.2465136744223253,3.249335531844077,0.6711311390227733,0.1705883420112117,0.17289201556169242,1594.245334148407
5,Fold 0,300,20,1.8998276464513901,3.200500822398267,3.2043383744412917,0.9990839619429861,0.17334591172148545,0.17216634078493823,2067.9719767570496
6,Fold 0,500,10,3.2549154149900805,3.3309477983384803,3.3335316413288916,0.29635286950601136,0.1663068521978919,0.16295430264669716,2055.2339930534363
7,Fold 0,500,15,2.723530649034248,3.2451449414045035,3.2479815323233288,0.6790820805934314,0.17430743273888355,0.1748271482997037,2584.3394770622253
8,Fold 0,500,20,1.8955693119444414,3.196902554839332,3.200675400074214,0.9997939474297182,0.17657517098746395,0.17464572960551514,2915.42245721817
