,Fold,n_estimators,max_depth,train_loss,test_loss,val_loss,train_acc,test_acc,val_acc,time_fit
0,Fold 8,100,10,3.259199506649826,3.3414278406806366,3.3385226333585574,0.25520954650516925,0.15872353549463908,0.15529440222540264,327.10352993011475
1,Fold 8,100,15,2.7359599503131538,3.260391273220799,3.257174126095908,0.6403912311193134,0.16131782805101505,0.16247051946219435,451.35115098953247
2,Fold 8,100,20,1.900180388277188,3.230374984191111,3.2254135282717233,0.9893412588916164,0.1550407285789445,0.15670543651353586,553.3964359760284
3,Fold 8,300,10,3.2553746250525775,3.3393164886431514,3.3362097469089003,0.29085440146207736,0.1637851272654705,0.16341792819851236,976.0298109054565
4,Fold 8,300,15,2.727063950539362,3.2542737099181656,3.249683169431388,0.6711960903764491,0.1718582754304167,0.1726299663367534,1344.3617703914642
5,Fold 8,300,20,1.8954112352370245,3.2108157593717745,3.2067769886027464,0.9992161043521887,0.17053391629324577,0.1687395432280433,1660.0174040794373
6,Fold 8,500,10,3.254242206343119,3.338639552040182,3.3353268628470683,0.30506530970597195,0.16527276355653925,0.16507085407889696,1623.0270006656647
7,Fold 8,500,15,2.723046005256759,3.25264523193931,3.2482592332825,0.678846911899088,0.17637561002158886,0.17412163115563709,2239.906413078308
8,Fold 8,500,20,1.8923662211229217,3.207098566518559,3.202595944308533,0.9998073856408235,0.17459770323470183,0.17347658690963333,2754.987988948822
