,loss,accuracy,mse38,val_loss,val_accuracy,val_mse38
0,2.6991708278656006,0.2029116004705429,0.873020589351654,2.691241502761841,0.2035558819770813,0.8706440925598145
1,2.692913055419922,0.20497211813926697,0.8733128309249878,2.688793659210205,0.20589421689510345,0.8729153871536255
2,2.69077467918396,0.2052319198846817,0.8735376000404358,2.6910204887390137,0.2059345245361328,0.8669685125350952
3,2.6884047985076904,0.20652645826339722,0.8736781477928162,2.6848678588867188,0.20883728563785553,0.8723929524421692
4,2.6868507862091064,0.20748953521251678,0.8737430572509766,2.6856236457824707,0.21085308492183685,0.8765323758125305
5,2.682530641555786,0.20920513570308685,0.8740718364715576,2.675105571746826,0.21129655838012695,0.8712885975837708
6,2.659762144088745,0.21707093715667725,0.8770501613616943,2.6419320106506348,0.22202064096927643,0.8773467540740967
7,2.63856840133667,0.22418418526649475,0.8809471726417542,2.6410858631134033,0.21694082021713257,0.8829707503318787
8,2.631220579147339,0.22542497515678406,0.8817914724349976,2.6237025260925293,0.22774551808834076,0.8751528859138489
9,2.626516342163086,0.22645524144172668,0.882547914981842,2.631873846054077,0.2237139195203781,0.87189781665802
10,2.6247386932373047,0.2265806645154953,0.8827356100082397,2.645190715789795,0.21734397113323212,0.8665511608123779
11,2.6227009296417236,0.22761988639831543,0.8831433653831482,2.6261613368988037,0.2250443547964096,0.8779215216636658
12,2.62092924118042,0.22741830348968506,0.8833371996879578,2.6368961334228516,0.22343170642852783,0.8832387328147888
13,2.6197614669799805,0.22727496922016144,0.8834847807884216,2.6316027641296387,0.22206096351146698,0.8743487596511841
14,2.6187102794647217,0.22869941592216492,0.8836584687232971,2.630061149597168,0.222585067152977,0.8763740658760071
15,2.6175622940063477,0.22826042771339417,0.88384610414505,2.619917631149292,0.22996291518211365,0.8899632692337036
16,2.6170263290405273,0.22817084193229675,0.8839979767799377,2.6267635822296143,0.2281486839056015,0.8810898065567017
17,2.616053581237793,0.22807677090168,0.8841084241867065,2.6271378993988037,0.2226656973361969,0.8922421336174011
18,2.615039587020874,0.2290353626012802,0.8842413425445557,2.619723081588745,0.229479119181633,0.880693793296814
19,2.6143455505371094,0.22865909337997437,0.8842428922653198,2.6188430786132812,0.23024512827396393,0.8854586482048035
20,2.613992929458618,0.22784385085105896,0.8843791484832764,2.616428852081299,0.2272617369890213,0.8759238123893738
21,2.612609386444092,0.22861430048942566,0.8845652937889099,2.6187431812286377,0.22556845843791962,0.8901487588882446
22,2.6122162342071533,0.228999525308609,0.8847203850746155,2.6181015968322754,0.22589097917079926,0.8847755193710327
23,2.6120445728302,0.22858743369579315,0.8846865892410278,2.6270670890808105,0.2273423671722412,0.89548659324646
24,2.612004518508911,0.2281215637922287,0.8847579956054688,2.620337963104248,0.23246251046657562,0.8871222138404846
25,2.610783100128174,0.22948330640792847,0.8848734498023987,2.6224536895751953,0.2254878282546997,0.8773549199104309
26,2.6110408306121826,0.22896817326545715,0.8849711418151855,2.619596004486084,0.22379454970359802,0.8848234415054321
27,2.610588312149048,0.22948777675628662,0.8850401043891907,2.6168575286865234,0.22935816645622253,0.8842836618423462
28,2.6091599464416504,0.2296535223722458,0.885141134262085,2.61384916305542,0.2302854359149933,0.8844513893127441
29,2.6087684631347656,0.22901296615600586,0.8851935863494873,2.6141483783721924,0.22847121953964233,0.8922597169876099
30,2.6082258224487305,0.22911599278450012,0.8854045271873474,2.6209261417388916,0.22863247990608215,0.8865748643875122
31,2.6078836917877197,0.2285560667514801,0.8854134678840637,2.616464614868164,0.22927753627300262,0.8786196112632751
32,2.607508659362793,0.22871732711791992,0.8853521943092346,2.6251983642578125,0.22556845843791962,0.8832104206085205
33,2.6068763732910156,0.229344442486763,0.8854915499687195,2.6269237995147705,0.22681824862957,0.8918277025222778
34,2.6065614223480225,0.23003874719142914,0.8855769038200378,2.615586757659912,0.22722141444683075,0.8814964890480042
35,2.606919050216675,0.23055388033390045,0.8855162858963013,2.621342658996582,0.22790679335594177,0.8811185359954834
36,2.6065196990966797,0.23063451051712036,0.8854758739471436,2.6178529262542725,0.22419771552085876,0.887708842754364
37,2.6052193641662598,0.23007458448410034,0.8858270645141602,2.6188201904296875,0.2273423671722412,0.8851640224456787
38,2.605363130569458,0.22950570285320282,0.885701060295105,2.6219704151153564,0.22290760278701782,0.8771445155143738
