,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,mean,std
n_estimators,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
max_depth,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0
train_loss,2.509061224434677,2.512834861394302,2.5088313174767105,2.510746223891521,2.51228962463875,2.5123253486518924,2.511396991449851,2.5120520513412847,2.510067248054851,2.510751766282145,2.5110356657615984,0.0013942809348390958
test_loss,3.2435590283500213,3.245525270100447,3.2422402196552373,3.239609113275314,3.241773883253963,3.238495283214201,3.2412609914167514,3.2355734539986494,3.2383950256901266,3.240949382342028,3.240738165129674,0.0028478121047138105
val_loss,3.245283240134494,3.2408205725215624,3.2396603235628043,3.2424046571827403,3.2390542330013896,3.239542762718984,3.2342405666497265,3.2390904410470824,3.242748210652852,3.235336784725102,3.239818179219674,0.0033091335474403514
train_acc,0.8753521915384443,0.8731438554054962,0.8776321978095813,0.8751774955766086,0.8731886492418643,0.8744294385092611,0.8758135680530359,0.8769199758113284,0.8780443011041681,0.8727899840981881,0.8752491657147978,0.0018860634390606566
test_acc,0.16850507982583454,0.16563860667634253,0.16640058055152396,0.16926705370101597,0.170355587808418,0.16600145137880987,0.16357039187227868,0.16872278664731494,0.1682510885341074,0.16799709724238027,0.1674709724238026,0.00202610855923451
val_acc,0.16541686824705693,0.16807772939848412,0.1685212062570553,0.16876310272536688,0.16622318980809547,0.1673117239154975,0.1691259474278342,0.1692065795839381,0.1664247701983551,0.16884373488147073,0.16779148524431542,0.0013599598449260944
time_fit,606.0720822811127,611.0127859115601,598.1410899162292,638.7102670669556,661.7523188591003,587.7972340583801,581.659746170044,580.7760820388794,582.148768901825,582.2945120334625,603.0364887237549,27.624909032411004
