,Fold,n_estimators,max_depth,train_loss,test_loss,val_loss,train_acc,test_acc,val_acc,time_fit
0,Fold 2,100,5,3.442193552262745,3.4500958205378933,3.4491899629636125,0.1569217675647831,0.1469158200290276,0.14275923238187388,80.40472769737244
1,Fold 2,100,10,3.190190234942642,3.3225992130704283,3.321124422397956,0.3016148178010706,0.1538098693759071,0.15449121109498468,145.14292407035828
2,Fold 2,100,15,2.528066801123851,3.251994603838102,3.248750353874817,0.807964344106251,0.15370101596516692,0.15767618126108693,203.72534823417664
3,Fold 2,300,5,3.4421706038088415,3.4505157878656725,3.449297411256535,0.16135187798158973,0.14459361393323658,0.1423157555233027,242.4934458732605
4,Fold 2,300,10,3.1852665551453256,3.3202204419398913,3.318577911466225,0.34415104481623326,0.16103047895500724,0.16013546202225448,432.5150909423828
5,Fold 2,300,15,2.5088313174767105,3.2422402196552373,3.2396603235628043,0.8776321978095813,0.16640058055152396,0.1685212062570553,598.1410899162292
