,Fold,n_estimators,max_depth,train_loss,test_loss,val_loss,train_acc,test_acc,val_acc,time_fit
0,Fold 7,100,5,3.444274666003222,3.4472149041891105,3.448509404522684,0.1536338999753634,0.1448476052249637,0.1444121915820029,74.91301774978638
1,Fold 7,100,10,3.191152875495943,3.315230994107628,3.3177380671532406,0.30687809357432416,0.1568577648766328,0.16005482986615063,138.33600616455078
2,Fold 7,100,15,2.5263719258063086,3.2442615714507492,3.2479601300223453,0.8108893816210889,0.16092162554426706,0.15594258990485405,194.9591920375824
3,Fold 7,300,5,3.44376904427704,3.4468461504903365,3.4480733412745344,0.16229702792895698,0.14974600870827287,0.14953233349459766,222.75714206695557
4,Fold 7,300,10,3.1852379738246657,3.3115660054062626,3.3145787348880384,0.3477300723420457,0.16523947750362844,0.16465086276407032,413.13448119163513
5,Fold 7,300,15,2.5120520513412847,3.2355734539986494,3.2390904410470824,0.8769199758113284,0.16872278664731494,0.1692065795839381,580.7760820388794
