,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,mean,std
n_estimators,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0
max_depth,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0
train_loss,1.652623999437652,1.652530703238472,1.6529060673650358,1.6549146592474633,1.6506220160601577,1.654942069635286,1.6556638528323562,1.6580578584553096,1.6588076987496623,1.6556984931855252,1.6546767418206918,0.002561194259336008
test_loss,3.2049367704340237,3.2071893657234916,3.204317907597417,3.199479200064863,3.2052254989009215,3.1996210194197943,3.2037331496182797,3.1955031058663956,3.1970231122153767,3.203788022716628,3.2020817152557193,0.003893837885494909
val_loss,3.2081404160316525,3.202917499253345,3.200677688193722,3.2044106710093505,3.2008928034111044,3.201492017082115,3.1966327838556543,3.198896310247904,3.20269447026711,3.1956399632415655,3.2012394622593527,0.003669368205832444
train_acc,1.0,1.0,1.0,0.9999955206163632,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995520616363,1.4165054805946951e-06
test_acc,0.16883164005805515,0.1656023222060958,0.16734397677793905,0.17053701015965167,0.16843251088534109,0.1699564586357039,0.16640058055152396,0.17227866473149492,0.17470972423802614,0.16607402031930335,0.16901669085631352,0.0029170071350074636
val_acc,0.16900499919367845,0.16783583293017254,0.17364134816965004,0.17223028543783261,0.1740041928721174,0.17130301564263828,0.17186744073536525,0.17392356071601356,0.16989195291082085,0.17352039993549428,0.1717223028543783,0.002192460006204628
time_fit,1225.0603919029236,1191.2228119373322,1277.0757429599762,1303.2884092330933,1232.9013311862946,1239.5268821716309,1199.381618976593,1196.0000567436218,1196.5497679710388,1193.6056959629059,1225.461270904541,38.79505970977291
