,Fold,n_estimators,max_depth,train_loss,test_loss,val_loss,train_acc,test_acc,val_acc,time_fit
0,Fold 2,300,5,3.4421706038088415,3.4505157878656725,3.449297411256535,0.16135187798158973,0.14459361393323658,0.1423157555233027,229.69311690330505
1,Fold 2,300,10,3.1852665551453256,3.3202204419398913,3.318577911466225,0.34415104481623326,0.16103047895500724,0.16013546202225448,419.75968503952026
2,Fold 2,300,20,1.6566230983059784,3.210408358875077,3.2043263915489137,0.9999955206163632,0.16425979680696662,0.16779551685212063,734.2473123073578
3,Fold 2,500,5,3.4419026176683505,3.4503927086141752,3.448840522216021,0.16314811081995118,0.14455732946298985,0.1442509272697952,380.8050329685211
4,Fold 2,500,10,3.183668293313043,3.3194479472392873,3.3171483484749853,0.3565365405720173,0.16240928882438316,0.16082083534913724,698.3052780628204
5,Fold 2,500,20,1.6529060673650358,3.204317907597417,3.200677688193722,1.0,0.16734397677793905,0.17364134816965004,1277.0757429599762
