,Fold,n_estimators,max_depth,train_loss,test_loss,val_loss,train_acc,test_acc,val_acc,time_fit
0,Fold 8,300,5,3.443085023796517,3.448099994348943,3.451253878451624,0.16392304418911957,0.1493831640058055,0.1473955813578455,221.3857409954071
1,Fold 8,300,10,3.1843290168396656,3.315667346694161,3.3194067292549807,0.3432148536361397,0.15932510885341075,0.16182873730043543,408.0982930660248
2,Fold 8,300,20,1.6605631773094263,3.202632737921688,3.207432553209029,0.9999955206163632,0.17042815674891146,0.16557813255926462,718.5169026851654
3,Fold 8,500,5,3.442642565268657,3.4476424084022357,3.450833995860458,0.16530717373289436,0.1512699564586357,0.14868569585550717,365.954439163208
4,Fold 8,500,10,3.182361196855537,3.3141638856569235,3.3186848971982443,0.3580774485430805,0.1656023222060958,0.16150620867602,678.7339849472046
5,Fold 8,500,20,1.6588076987496623,3.1970231122153767,3.20269447026711,1.0,0.17470972423802614,0.16989195291082085,1196.5497679710388
