,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,mean,std
learning_rate,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0010000000000000002,2.28569887277129e-19
train_loss,2.604495048522949,2.6105217933654785,2.607431650161743,2.6060726642608643,2.6073458194732666,2.608898639678955,2.609489679336548,2.6093568801879883,2.607867479324341,2.6096503734588623,2.6081130027771,0.0018436420186372315
test_loss,2.615546703338623,2.624695301055908,2.609936237335205,2.609290838241577,2.6171953678131104,2.607919931411743,2.608839750289917,2.598376512527466,2.60505747795105,2.6110503673553467,2.6107908487319946,0.0071418468624156435
val_loss,2.618359327316284,2.611952304840088,2.6139252185821533,2.6162567138671875,2.61020565032959,2.6103429794311523,2.598541736602783,2.605334520339966,2.6118359565734863,2.598851442337036,2.6095605850219727,0.006726335501134484
train_acc,0.2302044779062271,0.22902192175388336,0.23168715834617615,0.23183946311473846,0.23156173527240753,0.22791552543640137,0.230795755982399,0.22901296615600586,0.2298326939344406,0.22810813784599304,0.22999798357486725,0.0014616270931524528
test_acc,0.23138606548309326,0.2276487648487091,0.22870101034641266,0.2284107357263565,0.22681422531604767,0.23018868267536163,0.22750362753868103,0.23124092817306519,0.2305152416229248,0.2268505096435547,0.22892597913742066,0.001772277702709966
val_acc,0.22883406281471252,0.2273423671722412,0.22923721373081207,0.2285115271806717,0.23367199301719666,0.2277052104473114,0.23351071774959564,0.22976133227348328,0.2290356457233429,0.2281486839056015,0.22957587540149688,0.0022338318574385394
time_fit,739.7071177959442,915.8896472454071,705.3837218284607,661.7757110595703,706.6875660419464,914.3282790184021,598.9915251731873,925.5129780769348,779.6227540969849,915.8639950752258,786.3763295412064,122.49424929874718
number_epochs,38.0,0.0,38.0,35.0,38.0,0.0,31.0,0.0,38.0,0.0,21.8,18.884443921445563
